"pha_code","pha_name","year","total_vouchers","under_lease","issued_not_leased","port_in","unp","rnp","hap_total","success_rate","utilization_rate","reserve_balance","cost_per_voucher","port_in_rate"
"MA037","Fitchburg Housing Authority","2022",210.833333333333,210.5,3.83333333333333,1,-576433.75,-40463.1666666667,155935.916666667,0.982115085536547,0.998418972332016,-616896.916666667,740.788202692003,0.00475059382422803
"MA037","Fitchburg Housing Authority","2023",214.916666666667,212.333333333333,4.91666666666667,1.66666666666667,-537302,29326.4166666667,171044.916666667,0.977368622938243,0.987979837146181,-507975.583333333,805.549058084772,0.00784929356357928
"MA037","Fitchburg Housing Authority","2024",216,215.333333333333,4.16666666666667,0.416666666666667,-443638.916666667,-10349,201134.833333333,0.981017463933182,0.996913580246914,-453987.916666667,934.062693498452,0.00193498452012384
"MA037","Fitchburg Housing Authority","2025",213.333333333333,213,1,0,-77050.6666666667,-512760,209724.333333333,0.995327102803738,0.9984375,-589810.666666667,984.621283255086,0
"MA039","Winchendon Housing Authority","2022",38.8333333333333,39.1666666666667,2.08333333333333,0,-37406.1666666667,16337.3333333333,19654.5833333333,0.949494949494949,1.00858369098712,-21068.8333333333,501.81914893617,0
"MA039","Winchendon Housing Authority","2023",39.8333333333333,40.0833333333333,1.91666666666667,0,-60897.0833333333,-9459.83333333333,23000.6666666667,0.954365079365079,1.00627615062761,-70356.9166666667,573.821205821206,0
"MA039","Winchendon Housing Authority","2024",42.25,42.1666666666667,2.41666666666667,0.0833333333333333,-49913.5,-20401.25,31373.6666666667,0.945794392523365,0.998027613412229,-70314.75,744.0395256917,0.00197628458498024
"MA039","Winchendon Housing Authority","2025",43.6666666666667,43.6666666666667,0,1,-22252,-47902,34361.3333333333,1,1,-70154,786.900763358779,0.0229007633587786
"MA040","Dedham Housing Authority","2022",469.416666666667,469.416666666667,8.33333333333333,7.25,433590.916666667,124841.5,621452.583333333,0.982557125414268,1,558432.416666667,1323.88265577845,0.015444700869874
"MA040","Dedham Housing Authority","2023",490.75,490.666666666667,9.25,0,449581.75,99169.9166666667,721939.333333333,0.981496916152692,0.999830191883172,548751.666666667,1471.34375,0
"MA040","Dedham Housing Authority","2024",506.083333333333,506.416666666667,13.75,0,427346.5,11791.9166666667,829410.166666667,0.973566164690804,1.0006586530545,439138.416666667,1637.80187592562,0
"MA040","Dedham Housing Authority","2025",515,515,9.66666666666667,0,-10379.3333333333,438564,897093,0.981575603557815,1,428184.666666667,1741.92815533981,0
"MA041","Shrewsbury Housing Authority","2022",172,172,3.66666666666667,0,111873.833333333,15775.8333333333,148852.916666667,0.979127134724858,1,127649.666666667,865.423934108527,0
"MA041","Shrewsbury Housing Authority","2023",175.333333333333,175.166666666667,3.41666666666667,0,191539.083333333,-9177.58333333333,168345.083333333,0.980867942137191,0.999049429657795,182361.5,961.056612749762,0
"MA041","Shrewsbury Housing Authority","2024",176.25,176.583333333333,0.833333333333333,0,261628.666666667,3901.5,177943.916666667,0.995302959135744,1.00189125295508,265530.166666667,1007.70504955168,0
"MA041","Shrewsbury Housing Authority","2025",177,176.333333333333,1.66666666666667,0,12330.6666666667,285136.333333333,181357.666666667,0.99063670411985,0.996233521657251,297467,1028.49338374291,0
"MA042","Belmont Housing Authority","2022",45.6666666666667,45.6666666666667,0,0,1,1,61992.3333333333,1,1,2,1357.49635036496,0
"MA042","Belmont Housing Authority","2023",47.8181818181818,47.8181818181818,0,0,141.454545454545,0.636363636363636,69201.1818181818,1,1,142.090909090909,1447.17300380228,0
"MA042","Belmont Housing Authority","2024",46.5454545454545,46.5454545454545,0,0,0.636363636363636,0.636363636363636,73423.2727272727,1,1,1.27272727272727,1577.453125,0
"MA042","Belmont Housing Authority","2025",48,48,0,0,1,1,81666.3333333333,1,1,2,1701.38194444444,0
"MA042","Duplicated Record","2023",47,47,0,0,1,1,65820,1,1,2,1400.42553191489,0
"MA042","Duplicated Record","2024",46,46,0,0,1,1,75189,1,1,2,1634.54347826087,0
"MA043","Dracut Housing Authority","2022",65.1666666666667,65,2.75,5.16666666666667,-210850,10228.0833333333,59980.25,0.959409594095941,0.997442455242967,-200621.916666667,922.773076923077,0.0794871794871795
"MA043","Dracut Housing Authority","2023",62.3333333333333,62.25,6.5,3.5,-219151,19194.6666666667,64774.3333333333,0.905454545454545,0.998663101604278,-199956.333333333,1040.5515394913,0.0562248995983936
"MA043","Dracut Housing Authority","2024",67.5833333333333,67.5833333333333,3.41666666666667,3,-236149.5,-5722.5,77677.5833333333,0.9518779342723,1,-241872,1149.36004932182,0.0443896424167694
"MA043","Dracut Housing Authority","2025",65.3333333333333,65.6666666666667,5.33333333333333,3,25591.6666666667,-287145,81570.6666666667,0.924882629107981,1.00510204081633,-261553.333333333,1242.19289340102,0.0456852791878173
"MA044","Beverly Housing Authority","2022",390.75,390.75,7.5,22,-640492.583333333,-59334.3333333333,504488.25,0.981167608286252,1,-699826.916666667,1291.07677543186,0.0563019833653231
"MA044","Beverly Housing Authority","2023",405.75,405.75,2.25,20.75,-531391.333333333,-140806.166666667,585385.75,0.994485294117647,1,-672197.5,1442.72520024646,0.0511398644485521
"MA044","Beverly Housing Authority","2024",403.5,403.666666666667,4.5,22,-399371.166666667,23905.3333333333,627453.416666667,0.988975091874234,1.00041305245766,-375465.833333333,1554.38501238646,0.0545004128819158
"MA044","Beverly Housing Authority","2025",405,405,1.33333333333333,22,-189477.333333333,-380275.333333333,666252,0.996718621821165,1,-569752.666666667,1645.06666666667,0.054320987654321
"MA045","Weymouth Housing Authority","2022",213.916666666667,213.916666666667,2.5,1.41666666666667,-83592.6666666667,7491.5,288961.416666667,0.988448209472468,1,-76101.1666666667,1350.81301129723,0.00662251655629139
"MA045","Weymouth Housing Authority","2023",211.416666666667,211.5,2.08333333333333,3.5,24320,-2882.83333333333,309053.166666667,0.990245805696449,1.00039416633819,21437.1666666667,1461.24428684003,0.016548463356974
"MA045","Weymouth Housing Authority","2024",210.083333333333,209.833333333333,3.5,0.666666666666667,98768.25,-83937.8333333333,343080.25,0.98359375,0.99880999603332,14830.4166666667,1635.0131056394,0.00317712470214456
"MA045","Weymouth Housing Authority","2025",207.666666666667,207.666666666667,3,1,-58298,149862.666666667,349920,0.985759493670886,1,91564.6666666667,1685.00802568218,0.00481540930979133
"MA046","Barnstable Housing Authority","2022",283.75,284.416666666667,9.91666666666667,0,-753119.333333333,4096.33333333333,272935.75,0.966308040770102,1.00234948604993,-749023,959.633460298857,0
"MA046","Barnstable Housing Authority","2023",270,271.083333333333,8.66666666666667,0.333333333333333,-774713,-20938.0833333333,298653.25,0.969019958296098,1.00401234567901,-795651.083333333,1101.70273593606,0.00122963418383031
"MA046","Barnstable Housing Authority","2024",274.166666666667,274.333333333333,8.41666666666667,0,-944120.75,-22461.9166666667,336047.75,0.970232832301798,1.00060790273556,-966582.666666667,1224.96142162819,0
"MA046","Barnstable Housing Authority","2025",266,266,3.66666666666667,0,76209,-924067.666666667,364385.333333333,0.986402966625463,1,-847858.666666667,1369.86967418546,0
"MA047","Falmouth Housing Authority","2022",354.583333333333,353.333333333333,9.66666666666667,32.5,-557810.25,34732.75,373478.5,0.973370064279155,0.99647473560517,-523077.5,1057.01462264151,0.0919811320754717
"MA047","Falmouth Housing Authority","2023",340.416666666667,340.083333333333,4.5,74.3333333333333,-526341.083333333,4580.41666666667,417357.75,0.986940749697703,0.999020807833537,-521760.666666667,1227.22200441068,0.218573878951237
"MA047","Falmouth Housing Authority","2024",331.583333333333,331.666666666667,10.0833333333333,73.5,-468353,-3511.33333333333,449728,0.970495001219215,1.00025131942699,-471864.333333333,1355.96381909548,0.221608040201005
"MA047","Falmouth Housing Authority","2025",329,331,16.3333333333333,73.3333333333333,-60990.3333333333,-459109,471264,0.952975047984645,1.00607902735562,-520099.333333333,1423.7583081571,0.221550855991944
"MA048","Arlington Housing Authority","2022",409.416666666667,409.416666666667,8.08333333333333,0,-524991.583333333,68976.1666666667,541487.583333333,0.98063872255489,1,-456015.416666667,1322.58314675351,0
"MA048","Arlington Housing Authority","2023",413.5,413.5,2.41666666666667,0,-524598.833333333,-14559.0833333333,596433.916666667,0.994189541174113,1,-539157.916666667,1442.40366787586,0
"MA048","Arlington Housing Authority","2024",405.333333333333,405.25,0,0,-459750.416666667,-97089.8333333333,658437.333333333,1,0.999794407894737,-556840.25,1624.76825005141,0
"MA048","Arlington Housing Authority","2025",402,401.333333333333,0.666666666666667,0,-196293.333333333,-279922,721157.666666667,0.998341625207297,0.998341625207297,-476215.333333333,1796.90448504983,0
"MA050","Westfield Housing Authority","2022",395.333333333333,395.333333333333,19.75,0,161614.916666667,30557.5,278779.666666667,0.952419192933146,1,192172.416666667,705.176222596965,0
"MA050","Westfield Housing Authority","2023",390.833333333333,390.833333333333,25.0833333333333,0,372145.833333333,7386.58333333333,290742.75,0.939691444600281,1,379532.416666667,743.904690831557,0
"MA050","Westfield Housing Authority","2024",388.5,388.5,22.3333333333333,0,465235.166666667,4476.33333333333,316886.083333333,0.945638945233266,1,469711.5,815.665594165594,0
"MA050","Westfield Housing Authority","2025",383.333333333333,383.333333333333,6.66666666666667,0,-23929.3333333333,520737.333333333,344013.666666667,0.982905982905983,1,496808,897.426956521739,0
"MA051","Adams Housing Authority","2022",68.1666666666667,68.0833333333333,1.83333333333333,0,-118618.583333333,13398.4166666667,43593.9166666667,0.973778307508939,0.998777506112469,-105220.166666667,640.302325581395,0
"MA051","Adams Housing Authority","2023",71.4166666666667,71.4166666666667,0,0,-122008.75,-5112.33333333333,49518.5,1,1,-127121.083333333,693.374562427071,0
"MA051","Adams Housing Authority","2024",75.0833333333333,75,0,0.166666666666667,-142298.25,1151.25,59666.25,1,0.998890122086571,-141147,795.55,0.00222222222222222
"MA051","Adams Housing Authority","2025",74,73.6666666666667,0,1,-5604.66666666667,-164809,62098,1,0.995495495495496,-170413.666666667,842.959276018099,0.0135746606334842
"MA053","Braintree Housing Authority","2022",468.25,467.75,6,5.75,104189.166666667,38542.25,669789.416666667,0.987335092348285,0.99893219434063,142731.416666667,1431.93889185819,0.0122928915018707
"MA053","Braintree Housing Authority","2023",467.166666666667,468.666666666667,15,4.41666666666667,314510.166666667,33750.4166666667,705514.416666667,0.968986905582357,1.00321084552265,348260.583333333,1505.36504267425,0.00942389758179232
"MA053","Braintree Housing Authority","2024",478.583333333333,479.916666666667,9,4.25,515006.666666667,-44097.6666666667,790386.166666667,0.981591955002557,1.00278600034825,470909,1646.92377148811,0.00885570411529779
"MA053","Braintree Housing Authority","2025",481.666666666667,482.666666666667,6.66666666666667,5,-32279,634701.666666667,829239,0.986376021798365,1.00207612456747,602422.666666667,1718.03660220994,0.0103591160220994
"MA054","Peabody Housing Authority","2022",251.666666666667,251.666666666667,5.25,54.6666666666667,-508360.083333333,271.75,311774.416666667,0.979565358417126,1,-508088.333333333,1238.83874172185,0.217218543046358
"MA054","Peabody Housing Authority","2023",259.416666666667,259.416666666667,2.33333333333333,54,-644155.25,27733.6666666667,340328.583333333,0.991085641515441,1,-616421.583333333,1311.89945390299,0.208159331834243
"MA054","Peabody Housing Authority","2024",257.833333333333,257.916666666667,1.5,51.8333333333333,227830,4433,360781.583333333,0.994217796337938,1.00032320620556,232263,1398.83004846527,0.200969305331179
"MA054","Peabody Housing Authority","2025",257,257,1.66666666666667,50,-3438.66666666667,651122,378268,0.993556701030928,1,647683.333333333,1471.85992217899,0.194552529182879
"MA055","Salem Housing Authority","2022",1247.75,1247.75,29.6666666666667,19.25,-801505.333333333,-99655.25,1688369.66666667,0.976776045404136,1,-901160.583333333,1353.13136979897,0.0154277699859748
"MA055","Salem Housing Authority","2023",1253.5,1253.5,9.75,18.75,-546112.25,-133915.916666667,1862313.08333333,0.992281812784484,1,-680028.166666667,1485.69053317378,0.0149581172716394
"MA055","Salem Housing Authority","2024",1209.91666666667,1209.91666666667,3.58333333333333,19.75,-395274.083333333,216173.083333333,1955909.75,0.997047108913611,1,-179101,1616.56567256698,0.0163234382533232
"MA055","Salem Housing Authority","2025",1185.33333333333,1185.33333333333,4,17,133972.333333333,-418488,2052849,0.996636771300448,1,-284515.666666667,1731.87485939258,0.0143419572553431
"MA056","Ipswich Housing Authority","2022",52,52,0,4.16666666666667,-97945.1666666667,8151.83333333333,66960.4166666667,1,1,-89793.3333333333,1287.70032051282,0.0801282051282051
"MA056","Ipswich Housing Authority","2023",52.75,52.75,1.41666666666667,4,-91510.75,-25965.0833333333,74462.75,0.973846153846154,1,-117475.833333333,1411.61611374408,0.0758293838862559
"MA056","Ipswich Housing Authority","2024",51.6666666666667,51.6666666666667,0.916666666666667,4.5,-128537.25,-30275.9166666667,80775.8333333333,0.98256735340729,1,-158813.166666667,1563.40322580645,0.0870967741935484
"MA056","Ipswich Housing Authority","2025",50.3333333333333,50.3333333333333,0,5,-526.333333333333,-149718.333333333,84205.6666666667,1,1,-150244.666666667,1672.96026490066,0.0993377483443709
"MA057","Acton Housing Authority","2022",153.333333333333,153.583333333333,2.66666666666667,0,-492019.25,8352.16666666667,190093,0.982933333333333,1.00163043478261,-483667.083333333,1237.71893651655,0
"MA057","Acton Housing Authority","2023",157,156.916666666667,2.41666666666667,0,-473560.333333333,-26850.1666666667,220767.583333333,0.984832635983264,0.999469214437367,-500410.5,1406.90971853425,0
"MA057","Acton Housing Authority","2024",154.916666666667,154.75,2.83333333333333,0.166666666666667,-444856.583333333,-6032.83333333333,244400.333333333,0.982020095187731,0.998924152770307,-450889.416666667,1579.32364028002,0.00107700592353258
"MA057","Acton Housing Authority","2025",157.666666666667,157.333333333333,0,3,-74284.3333333333,-446361.666666667,258257.333333333,1,0.997885835095138,-520646,1641.46610169492,0.0190677966101695
"MA059","Plymouth Housing Authority","2022",528.166666666667,528,6.83333333333333,2.66666666666667,-1016214.25,4008.91666666667,701948.5,0.987223434091617,0.999684443041969,-1012205.33333333,1329.44791666667,0.00505050505050505
"MA059","Plymouth Housing Authority","2023",526,526.083333333333,0,2,-1059532.16666667,-7609.5,821819.666666667,1,1.00015842839037,-1067141.66666667,1562.14731506415,0.00380167907492476
"MA059","Plymouth Housing Authority","2024",544.583333333333,544.583333333333,0,1.33333333333333,-1076782.66666667,-322221.333333333,963371.75,1,1,-1399004,1769.00703902066,0.00244835501147666
"MA059","Plymouth Housing Authority","2025",550.333333333333,550.333333333333,0,2,-504303.333333333,-1004351.66666667,1016346.33333333,1,1,-1508655,1846.78316172017,0.00363416111447607
"MA060","Duplicated Record","2024",153,153,0,0,-233193,620,157026,1,1,-232573,1026.3137254902,0
"MA060","Middleborough Housing Authority","2022",147.75,147.75,3.08333333333333,0,-234839.75,-9749.91666666667,110831.166666667,0.979558011049724,1,-244589.666666667,750.126339537507,0
"MA060","Middleborough Housing Authority","2023",150.75,150.75,4.08333333333333,0,-159826.916666667,-10714,132476.5,0.973627556512379,1,-170540.916666667,878.782752902156,0
"MA060","Middleborough Housing Authority","2024",152.818181818182,152.818181818182,1.90909090909091,0,-234358.454545455,-5147.90909090909,155418.727272727,0.987661574618096,1,-239506.363636364,1017.01725163593,0
"MA060","Middleborough Housing Authority","2025",152,152,0,0,833.333333333333,-222262.333333333,165032.333333333,1,1,-221429,1085.73903508772,0
"MA061","Wilmington Housing Authority","2022",10.5,10.5,0,1,-23140.0833333333,3134.66666666667,11503.25,1,1,-20005.4166666667,1095.54761904762,0.0952380952380952
"MA061","Wilmington Housing Authority","2023",10,10,0,1,-27704.5833333333,2800.66666666667,11158.75,1,1,-24903.9166666667,1115.875,0.1
"MA061","Wilmington Housing Authority","2024",10,10,0,1,-27013.25,4875.08333333333,10489.0833333333,1,1,-22138.1666666667,1048.90833333333,0.1
"MA061","Wilmington Housing Authority","2025",10.6666666666667,10.6666666666667,0,1,5109.66666666667,-23723,13452,1,1,-18613.3333333333,1261.125,0.09375
"MA063","Melrose Housing Authority","2022",288.75,289,1,0,-266341.75,63328.1666666667,357709.75,0.996551724137931,1.0008658008658,-203013.583333333,1237.75,0
"MA063","Melrose Housing Authority","2023",295.583333333333,295.583333333333,0.166666666666667,0,-123047.916666667,993.583333333333,390367.083333333,0.999436460974922,1,-122054.333333333,1320.6667606428,0
"MA063","Melrose Housing Authority","2024",288.416666666667,288.416666666667,0,0,70706.5,-38396.5833333333,429093.583333333,1,1,32309.9166666667,1487.75585091014,0
"MA063","Melrose Housing Authority","2025",283,282.333333333333,0,1.33333333333333,-40756.3333333333,127218,445670.666666667,1,0.997644287396938,86461.6666666667,1578.52656434475,0.00472255017709563
"MA065","Needham Housing Authority","2022",116.583333333333,116.583333333333,0.0833333333333333,0,17288.75,4065.83333333333,153694.833333333,0.999285714285714,1,21354.5833333333,1318.32594710508,0
"MA065","Needham Housing Authority","2023",118.833333333333,118.666666666667,1.58333333333333,0,32417.5,-14703.9166666667,171501.166666667,0.986832986832987,0.998597475455821,17713.5833333333,1445.2345505618,0
"MA065","Needham Housing Authority","2024",118.25,118.25,0.333333333333333,0,5678.75,21140.5833333333,177813.666666667,0.997189037245257,1,26819.3333333333,1503.7096546864,0
"MA065","Needham Housing Authority","2025",115.333333333333,115.666666666667,0,0,28049,55802.3333333333,179133,1,1.0028901734104,83851.3333333333,1548.70028818444,0
"MA066","Williamstown Housing Authority","2022",72.3333333333333,72.3333333333333,0,0,-174972.916666667,8763.83333333333,42761.25,1,1,-166209.083333333,591.16935483871,0
"MA066","Williamstown Housing Authority","2023",74.1666666666667,74.1666666666667,0,0,-201306.666666667,3476.58333333333,45866.25,1,1,-197830.083333333,618.421348314607,0
"MA066","Williamstown Housing Authority","2024",74.5833333333333,74.5833333333333,0,0,-145728,-7396.25,53560.8333333333,1,1,-153124.25,718.134078212291,0
"MA066","Williamstown Housing Authority","2025",74,74,0,0,-28502.3333333333,-121053,62576,1,1,-149555.333333333,845.621621621622,0
"MA067","Lexington Housing Authority","2022",66.8333333333333,66.8333333333333,1.25,0,-41971,15336.0833333333,91325.6666666667,0.981640146878825,1,-26634.9166666667,1366.46882793017,0
"MA067","Lexington Housing Authority","2023",63.8333333333333,63.8333333333333,3.33333333333333,0,-35661,19008.6666666667,91059.0833333333,0.950372208436725,1,-16652.3333333333,1426.51305483029,0
"MA067","Lexington Housing Authority","2024",66.75,66.8333333333333,3.66666666666667,0,-38220.3333333333,-21179.8333333333,104340.083333333,0.947990543735225,1.00124843945069,-59400.1666666667,1561.19825436409,0
"MA067","Lexington Housing Authority","2025",70,70.3333333333333,0.666666666666667,0,-15597.3333333333,-53961,117667,0.990610328638498,1.0047619047619,-69558.3333333333,1672.99052132701,0
"MA069","Milford Housing Authority","2022",507,508.25,19.25,0.333333333333333,-306205.75,-16115.6666666667,707000.833333333,0.963507109004739,1.00246548323471,-322321.416666667,1391.04935235284,0.000655845220527955
"MA069","Milford Housing Authority","2023",511.75,512.75,11.6666666666667,3.33333333333333,4704.66666666667,-24464.4166666667,783056.583333333,0.977753058954394,1.00195407914021,-19759.75,1527.17032341947,0.00650089387290752
"MA069","Milford Housing Authority","2024",499.916666666667,500.166666666667,3.08333333333333,11.1666666666667,186481.166666667,-18077.3333333333,837224.916666667,0.993873157807584,1.00050008334722,168403.833333333,1673.89186937687,0.0223258913695435
"MA069","Milford Housing Authority","2025",489.666666666667,490,0,17.3333333333333,-86350,196800,858745.333333333,1,1.00068073519401,110450,1752.54149659864,0.0353741496598639
"MA070","Marlborough C.D.A. - Housing Division","2022",130.166666666667,130.166666666667,0,2.5,-40440.6666666667,43792.5,164798,1,1,3351.83333333334,1266.05377720871,0.0192061459667093
"MA070","Marlborough C.D.A. - Housing Division","2023",130.833333333333,130.833333333333,2,2,7716.25,9112.91666666667,179086.75,0.984943538268507,1,16829.1666666667,1368.81592356688,0.0152866242038217
"MA070","Marlborough C.D.A. - Housing Division","2024",132.666666666667,132.666666666667,2.66666666666667,5,49805.3333333333,-23681.4166666667,201259.666666667,0.980295566502463,1,26123.9166666667,1517.03266331658,0.0376884422110553
"MA070","Marlborough C.D.A. - Housing Division","2025",132,132,2,4.66666666666667,-28331.3333333333,56632.3333333333,214862.333333333,0.985074626865672,1,28301,1627.74494949495,0.0353535353535354
"MA072","Duplicated Record","2023",78.6666666666667,78.3333333333333,1,0,-124255,-10668.6666666667,114779.666666667,0.987394957983193,0.995762711864407,-134923.666666667,1465.27234042553,0
"MA072","Holbrook Housing Authority","2022",79.3333333333333,79.3333333333333,0.583333333333333,0,-95713.8333333333,29514.1666666667,108668.75,0.992700729927007,1,-66199.6666666667,1369.77415966387,0
"MA072","Holbrook Housing Authority","2023",77.6666666666667,77.5555555555556,0.222222222222222,0,-118458.111111111,7925.77777777778,112893.555555556,0.997142857142857,0.998569384835479,-110532.333333333,1455.64756446991,0
"MA072","Holbrook Housing Authority","2024",77.5,77.3333333333333,1.5,0,-81904.0833333333,-11798.75,130865,0.980972515856237,0.997849462365591,-93702.8333333333,1692.21982758621,0
"MA072","Holbrook Housing Authority","2025",77,77,2,0,-51676.6666666667,-98108.3333333333,136062.333333333,0.974683544303797,1,-149785,1767.04329004329,0
"MA073","Rockport Housing Authority","2022",142.833333333333,142.833333333333,1.41666666666667,0,-37037.5,71007.1666666667,183231.583333333,0.990179087232813,1,33969.6666666667,1282.83488914819,0
"MA073","Rockport Housing Authority","2023",138.5,138.5,0.75,0,-54510.0833333333,-2637.25,199856.25,0.994614003590664,1,-57147.3333333333,1443.00541516245,0
"MA073","Rockport Housing Authority","2024",132.416666666667,132.416666666667,0.75,0,-87741,-12552.25,214192.083333333,0.994367959949937,1,-100293.25,1617.5613593455,0
"MA073","Rockport Housing Authority","2025",131,131,0,0,-11385,-104790,227177.333333333,1,1,-116175,1734.17811704835,0
"MA074","Wakefield Housing Authority","2022",364.833333333333,365.583333333333,7.33333333333333,5,-664347,34885.5,455474.416666667,0.980335195530726,1.00205573321151,-629461.5,1245.88397538181,0.0136767722817415
"MA074","Wakefield Housing Authority","2023",367.75,368.083333333333,3.16666666666667,4.66666666666667,-700238.083333333,25997.3333333333,475317.5,0.991470258136925,1.00090641287106,-674240.75,1291.33122028526,0.0126782884310618
"MA074","Wakefield Housing Authority","2024",357,357.166666666667,6.5,4.08333333333333,-658120.666666667,-6053.66666666667,499783.583333333,0.982126489459212,1.00046685340803,-664174.333333333,1399.30074661689,0.0114325711619225
"MA074","Wakefield Housing Authority","2025",351.666666666667,351.666666666667,9.33333333333333,3.66666666666667,-62966,-601118,524651,0.974145891043398,1,-664084,1491.89857819905,0.0104265402843602
"MA075","Reading Housing Authority","2022",114.75,114.666666666667,1.25,2.66666666666667,11408.0833333333,8942.66666666667,169546.083333333,0.98921639108555,0.999273783587509,20350.75,1478.59956395349,0.0232558139534884
"MA075","Reading Housing Authority","2023",112.083333333333,103.75,1.83333333333333,1.16666666666667,23569.5833333333,6472.83333333333,165278.25,0.982636148382005,0.925650557620818,30042.4166666667,1593.04337349398,0.0112449799196787
"MA075","Reading Housing Authority","2024",113.083333333333,113.583333333333,9.83333333333333,0,-95309.4166666667,-27685.75,187463.166666667,0.920324105334234,1.00442151805453,-122995.166666667,1650.44607483492,0
"MA075","Reading Housing Authority","2025",124,124.666666666667,8,0,-127318.333333333,-167306,226892,0.939698492462311,1.00537634408602,-294624.333333333,1819.98930481283,0
"MA076","Southbridge Housing Authority","2022",122.416666666667,122.416666666667,1.33333333333333,32.9166666666667,-324052.5,-8501.83333333333,89967.8333333333,0.989225589225589,1,-332554.333333333,734.931245745405,0.268890401633764
"MA076","Southbridge Housing Authority","2023",124.583333333333,124.416666666667,2.58333333333333,35.75,-291358.333333333,-4514.5,110646.75,0.979658792650919,0.99866220735786,-295872.833333333,889.324179504354,0.287340924313463
"MA076","Southbridge Housing Authority","2024",125.083333333333,124.833333333333,0.75,31.3333333333333,-184418.5,-27666.5,120344.666666667,0.994027869940279,0.998001332445037,-212085,964.042723631509,0.251001335113485
"MA076","Southbridge Housing Authority","2025",125.333333333333,125.333333333333,1,33,-12333.3333333333,-126373.666666667,128497.333333333,0.992084432717678,1,-138707,1025.24468085106,0.263297872340426
"MA077","Billerica Housing Authority","2022",62.4166666666667,62.4166666666667,1.5,0,-121132.166666667,16503.5833333333,69142.0833333333,0.976531942633638,1,-104628.583333333,1107.75033377837,0
"MA077","Billerica Housing Authority","2023",62.9166666666667,62.9166666666667,0,0,-132269.416666667,-6472.41666666667,73769.1666666667,1,1,-138741.833333333,1172.49006622517,0
"MA077","Billerica Housing Authority","2024",61,61,4.25,0,-138765.75,-13526.9166666667,81381.5833333333,0.934865900383142,1,-152292.666666667,1334.12431693989,0
"MA077","Billerica Housing Authority","2025",63.6666666666667,63.6666666666667,3,0,-25255,-143571.333333333,88670.6666666667,0.955,1,-168826.333333333,1392.73298429319,0
"MA078","West Springfield Housing Authority","2022",248.75,248.833333333333,7.58333333333333,0,-107925,33244.4166666667,171983.333333333,0.970425739356516,1.00033500837521,-74680.5833333333,691.158740790355,0
"MA078","West Springfield Housing Authority","2023",259.333333333333,259.5,17.25,0,104061.583333333,6644.33333333333,190207.166666667,0.937669376693767,1.00064267352185,110705.916666667,732.975594091201,0
"MA078","West Springfield Housing Authority","2024",261.833333333333,261.416666666667,1.66666666666667,1.08333333333333,187693.166666667,-41098.8333333333,217132,0.993664871713652,0.998408656906429,146594.333333333,830.597386037615,0.00414408670704495
"MA078","West Springfield Housing Authority","2025",252.333333333333,252.333333333333,0.333333333333333,2,-71225.6666666667,256215.666666667,216379,0.99868073878628,1,184990,857.512549537649,0.00792602377807133
"MA079","Abington Housing Authority","2022",80.8333333333333,80.75,2,0,51413.3333333333,-2714.58333333333,95568.4166666667,0.97583081570997,0.998969072164948,48698.75,1183.50980392157,0
"MA079","Abington Housing Authority","2023",83.4166666666667,83.4166666666667,3.41666666666667,0,75871.3333333333,-25519.75,113501.5,0.960652591170825,1,50351.5833333333,1360.65734265734,0
"MA079","Abington Housing Authority","2024",84.75,84.6666666666667,1.5,0,105390.166666667,5180.25,121274.333333333,0.982591876208898,0.999016715830875,110570.416666667,1432.37401574803,0
"MA079","Abington Housing Authority","2025",81.6666666666667,81.6666666666667,0,0,13045.3333333333,112470.666666667,120409.333333333,1,1,125516,1474.4,0
"MA080","Duplicated Record","2023",43,51,2,1,29691,-3680,24943,0.962264150943396,1.18604651162791,26011,489.078431372549,0.0196078431372549
"MA080","Stockbridge Housing Authority","2022",47.1666666666667,47.0833333333333,1,1.66666666666667,22240.75,29744.4166666667,23709,0.979202772963605,0.998233215547703,51985.1666666667,503.553982300885,0.0353982300884956
"MA080","Stockbridge Housing Authority","2023",51.1818181818182,51.1818181818182,0.818181818181818,1,42573.6363636364,-13281.1818181818,30819.0909090909,0.984265734265734,1,29292.4545454545,602.14920071048,0.019538188277087
"MA080","Stockbridge Housing Authority","2024",53.6666666666667,53.6666666666667,2.08333333333333,0.333333333333333,65484,-16149.5,35660.8333333333,0.962630792227205,1,49334.5,664.487577639752,0.0062111801242236
"MA080","Stockbridge Housing Authority","2025",59.3333333333333,59.3333333333333,1.33333333333333,0,-19366.3333333333,83363,44455.3333333333,0.978021978021978,1,63996.6666666667,749.247191011236,0
"MA081","Methuen Housing Authority","2022",547.666666666667,547.75,17.25,3.5,-871043.5,-41527.8333333333,514658.5,0.969469026548673,1.00015216068168,-912571.333333333,939.586490187129,0.00638977635782748
"MA081","Methuen Housing Authority","2023",568,568.5,20.4166666666667,5.5,-824705.333333333,-89410,588675.083333333,0.965331823970567,1.00088028169014,-914115.333333333,1035.48827323366,0.00967458223394899
"MA081","Methuen Housing Authority","2024",566.5,566.666666666667,7.75,4.91666666666667,-648357.75,-50175.9166666667,659123.5,0.986508051646598,1.0002942041777,-698533.666666667,1163.15911764706,0.0086764705882353
